restaurant_id, cuisine_type
35375,Juice and Smoothies
35375, Coffee and Te
35376,Coffee and Tea
35376, Juice and Smoothies
35376, Breakfast and Brunc
35377,Wings
35377, American
35377, Comfort Foo
35378,Desserts
35378, Ice Cream &amp; Frozen Yogur
35379,Mexican
35379, Latin American
35379, New Mexica
35380,Mexican
35380, Chicken
35380, Taco
35381,Burgers
35381, American
35381, Sandwiche
35382,Convenience
35382, Everyday Essentials
35382, Snack
35383,Coffee and Tea
35383, Breakfast and Brunch
35383, Caf
35384,Coffee and Tea
35384, Juice and Smoothie
35385,Juice and Smoothies
35385, Vegetarian
35385, Bowl
35386,Mexican
35386, Chicken
35386, Comfort Food
35386, Exclusive to Eat
35387,Steak
35387, American
35387, Fast Foo
35388,Convenience
35388, Everyday Essentials
35388, Snacks
35388, Home &amp; Personal Care
35388, Family Meal
35389,Convenience
35389, Snacks
35389, Everyday Essentials
35389, Alcoho
35390,Pizza
35390, American
35390, Italia
35391,Steak
35391, American
35391, Seafoo
35392,Caribbean
35392, Jamaican
35392, Comfort Food
35392, Allergy Friendl
35393,Mexican
35393, Latin American
35393, New Mexica
35394,Mediterranean
35394, Sandwiches
35394, Bowl
35395,Seafood
35395, American
35395, Southern
35395, Healthy
35395, Desserts
35395, Alcoho
35396,Alcohol
35396, Win
35397,Asian Fusion
35397, Asian
35397, Korea
35398,Chinese
35398, Asian
35398, Asian Fusion
35398, Noodles
35398, Chicken
35398, Soul Food
35398, Comfort Food
35398, Fast Food
35398, Family Friendl
35399,Asian
35399, Noodles
35399, Japanes
35400,American
35400, Fast Food
35400, Burger
35401,Retail
35401, Gift Store
35401, Beauty Suppl
35402,Gift Store
35402, Baby
35402, Retai
35403,Alcohol
35403, Drinks
35403, Liquor Stores
35403, Win
35404,Alcohol
35404, Liquor Stores
35404, Drinks
35404, Win
35405,Coffee and Tea
35405, American
35405, Breakfast and Brunc
35406,Alcohol
35406, Drinks
35406, Wine
35406, Liquor Store
35407,Alcohol
35407, Liquor Stores
35407, Win
35408,Coffee and Tea
35408, American
35408, Breakfast and Brunc
35409,Alcohol
35409, Liquor Stores
35409, Drinks
35409, Win
35410,Alcohol
35410, Drinks
35410, Wine
35410, Liquor Store
35411,Alcohol
35411, Liquor Stores
35411, Drink
35412,American
35412, Vegetarian
35412, Drink
35413,Coffee and Tea
35413, American
35413, Breakfast and Brunc
35414,Salads
35414, American
35414, Vegetaria
35415,Alcohol
35415, Liquor Stores
35415, Drinks
35415, Win
35416,Alcohol
35416, Liquor Stores
35416, Drinks
35416, Win
35417,Alcohol
35417, Drinks
35417, Liquor Stores
35417, Win
35418,Mexican
35418, Latin American
35418, New Mexica
35419,Alcohol
35419, Drinks
35419, Win
35420,Asian
35420, Noodles
35420, Salads
35420, Healthy
35420, Chinese
35420, Beef Noodles
35420, Seafood
35420, Rice Dishes
35420, Family Meals
35420, Vegetarian Friendl
35421,Alcohol
35421, Liquor Stores
35421, Allergy Friendl
35422,Convenience
35422, Everyday Essentials
35422, Home &amp; Personal Car
35423,Vietnamese
35423, Noodles
35423, Health
35424,Alcohol
35424, Drinks
35424, Liquor Stores
35424, Win
35425,Ice Cream &amp; Frozen Yogurt
35425, Desserts
35425, Juice and Smoothies
35425, Sandwic
35426,Flowers
35426, Gifts
35426, Plants
35426, Gift Stor
35427,Mexican
35427, Latin American
35427, Taco
35428,Halal
35428, Chicken
35428, Middle Easter
35429,Desserts
35429, Donuts
35429, Snack
35430,Seafood
35430, Sushi
35430, Rolls
35430, Vegetarian
35430, Vegetarian Friendl
35431,Convenience
35431, Black-owned
35431, Everyday Essentials
35431, Alcohol
35431, Snack
35432,Hawaiian
35432, BBQ
35432, Seafoo
35433,Everyday Essentials
35433, Convenience
35433, Home &amp; Personal Care
35433, Snacks
35433, Pizza
35433, America
35434,Alcohol
35434, Liquor Stores
35434, Wine
35434, Convenienc
35435,American
35435, Barfood
35435, Wings
35435, Seafood
35435, Fish and Chips
35435, Desserts
35435, Fast Food
35435, Bar Food
35435, Sandwic
35436,Alcohol
35436, Drinks
35436, Win
35437,Alcohol
35437, Drinks
35437, Liquor Stores
35437, Win
35438,Mexican
35438, Latin American
35438, New Mexica
35439,Mediterranean
35439, Salads
35439, Sandwich
35439, Pizz
35440,Burgers
35440, American
35440, Sandwiche
35441,Mexican
35441, Latin American
35441, New Mexica
35442,Pizza
35442, Wings
35442, Italian
35442, Salads
35442, Family Meal
35443,Desserts
35443, Ice Cream + Frozen Yogurt
35443, Comfort Foo
35444,Indian
35444, Pakistani
35444, Healthy
35444, Gluten Free
35444, Vega
35445,Mexican
35445, Latin American
35445, New Mexica
35446,Pizza
35446, Wings
35446, Comfort Foo
35447,Chinese
35447, Group Friendl
35448,Sandwich
35448, Family Meal
35449,BBQ
35449, Wings
35449, Family Meal
35450,Mexican
35450, Breakfast and Brunch
35450, Comfort Foo
35451,Chinese: Other
35451, Chinese
35451, Asia
35452,Wings
35452, Chicken
35452, America
35453,Salads
35453, Bowls
35453, Drink
35454,Steakhouse
35454, Steak
35454, America

35456,Ramen
35456, Japanese
35456, Noodle
35457,Seafood
35457, American
35457, Souther
35458,Seafood
35458, American
35458, Souther
35459,Burgers
35459, American
35459, Sandwiche
35460,Sandwiches
35460, American
35460, Healthy
35460, Soup
35460, Deli
35460, Desserts
35460, Salad
35461,American
35461, Wings
35461, Fast Food
35461, Chicke
35462,Mexican
35462, Breakfast and Brunch
35462, Family Meals
35462, Alcoho
35463,Asian
35463, Desserts
35463, Juice and Smoothie
35464,American
35464, Breakfast and Brunch
35464, Desserts
35464, Family Friendl
35465,American
35465, Burgers
35465, Fast Foo
35466,American
35466, Chicken
35466, Wing
35467,Fast Food
35467, Family Meal
35468,American
35468, Wings
35468, Chicke
35469,Burgers
35469, American
35469, Sandwiches
35469, Wing
35470,American
35470, Burgers
35470, Salads
35470, Healthy
35470, Family Friendly
35470, Comfort Food
35470, Pasta
35470, Sandwiches
35470, Steak
35470, Wing
35471,American
35471, Chicken
35471, Family Meals
35471, Fried Chicken
35471, Comfort Foo
35472,Wings
35472, Burgers
35472, American
35472, Bar Food
35472, Chicken
35472, Burgers
35472, Alcoho
35473,Burritos
35473, Fast Food
35473, Mexica
35474,Pharmacy
35474, Convenience
35474, Everyday Essentials
35474, Bab
35475,Everyday Essentials
35475, Convenience
35475, Pharmacy
35475, Snack
35476,Everyday Essentials
35476, Convenience
35476, Alcohol
35476, Snack
35477,Convenience
35477, Everyday Essentials
35477, Snacks
35477, Home &amp; Personal Care
35477, Alcoho
35478,Black-owned
35478, African
35478, Ethiopia
35479,Black-owned
35479, African
35479, Ethiopian
35479, Vegetarian
35479, Health
35480,African
35480, Comfort Food
35480, Stea
35481,African: Other
35481, Nigerian
35481, Allergy Friendl
35482,Sushi
35482, Japanese
35482, Asian
35482, Alcoho
35483,Indian
35483, Biryan

35484,Chinese
35484, Exclusive to Eat
35485,Steak
35485, Brazilian
35485, Latin American
35485, Salads
35485, Health
35486,Italian
35486, Pasta
35486, Pizz
35487,Breakfast and Brunch
35487, Mexican
35487, Tex Me
35488,Sandwiches
35488, American
35488, Health
35489,Healthy
35489, Mexica
35490,Burgers
35490, American
35490, Sandwiche
35491,Cajun / Creole
35491, Burgers
35491, Seafoo
35492,Seafood
35492, America
35493,Latin American
35493, Tex Mex
35493, Salvadoria
35494,Ice Cream &amp; Frozen Yogurt
35494, Comfort Food
35494, Dessert
35495,Caribbean
35495, Seafood
35495, Latin American
35495, Soul Foo
35496,Caribbean
35496, Latin American
35496, Chicke
35497,Spanish
35497, Latin American
35497, Puerto Rican
35497, Cuban
35497, Caribbean
35497, Latin Fusio
35498,Hot Dog
35498, Sandwich
35498, Drink
35499,American
35499, Burgers
35499, Dessert
35500,h
35501,meric
35502,American
35502, Sandwiches
35502, Hot Do

35503,Burgers
35503, American
35503, Sandwiche
35504,Mexican
35504, Burgers
35504, Hot Do
35505,Burgers
35505, American
35505, Sandwiche
35506,Comfort Food
35506, American
35506, Chicke
35507,American
35507, Wings
35507, Sandwich
35507, Chicke

35508,Burgers
35508, American
35508, Sandwiches
35508, Family Meal
35509,American
35509, Wings
35509, Comfort Foo
35510,Burgers
35510, American
35510, Sandwiche

35511,American
35511, Burgers
35511, Comfort Foo
35512,American
35512, Exclusive to Eat
35513,Burgers
35513, America
35514,Burgers
35514, American
35514, Sandwiche
35515,Burgers
35515, American
35515, Sandwiche

35516,Mexican
35516, Latin American
35516, New Mexica
35517,meric
35518,Burgers
35518, American
35518, Sandwiche
35519,Burgers
35519, American
35519, Drink
35520,American
35520, Burger
35521,Burgers
35521, American
35521, Sandwiche
35522,Hot Dog
35522, American
35522, Comfort Foo
35523,Burgers
35523, American
35523, Sandwiche
35524,Wings
35524, American
35524, Chicke
35525,Mexican
35525, American
35525, Fast Food
35525, Healthy
35525, Sandwic
35526,Ice Cream &amp; Frozen Yogurt
35526, Comfort Food
35526, Dessert
35527,Mexican
35527, Latin American
35527, New Mexica
35528,Mexican
35528, Latin American
35528, New Mexica
35529,Mexican
35529, Dessert
35530,Mexican
35530, Tex Mex
35530, Breakfast and Brunch
35530, Family Meal
35531,American
35531, burger
35531, Fast Foo
35532,Mexican
35532, Latin American
35532, New Mexica
35533,Mexican
35533, Latin American
35533, New Mexica
35534,Burgers
35534, American
35534, Sandwiche
35535,Hot Dog
35535, Burgers
35535, Tamale
35535, Burritos
35535, Family Meals
35535, Comfort Foo
35536,Caribbean
35536, Seafood
35536, Latin America
35537,Desserts
35537, Ice Cream
35537, Frozen Yogur
35538,Desserts
35538, Ice Cream + Frozen Yogur
35539,Salads
35539, American
35539, Vegetaria
35540,American
35540, Wings
35540, Chicken
35540, Fried Chicken
35540, Sandwic
35541,Mexican
35541, New Mexican
35541, Health
35542,Convenience
35542, Everyday Essentials
35542, Home &amp; Personal Car
35543,Indian
35543, Vegetarian
35543, Indian Curry
35543, Healthy
35543, Vega
35544,Salads
35544, Sandwich
35544, Deli
35544, Desserts
35544, Healthy
35544, Family Meal
35545,Desserts
35545, Ice Cream + Frozen Yogur
35546,Breakfast and Brunch
35546, salad
35546, Sandwich
35546, Pizza
35546, Healthy
35546, American
35546, Chicke
35547,Sandwich
35547, America
35548,Italian
35548, Pasta
35548, Comfort Foo
35549,Burgers
35549, American
35549, Sandwiche
35550,Steak
35550, American
35550, Fast Foo
35551,Mexican
35551, Latin American
35551, New Mexica
35552,European
35552, Modern European
35552, Seafoo
35553,Italian
35553, Pasta
35553, Pizz
35554,urki
35555,Mexican
35555, Latin American
35555, Dessert
35556,Italian
35556, Pasta
35556, Comfort Foo
35557,Peruvian
35557, Latin American
35557, Seafoo
35558,American
35558, Dine
35559,American
35559, Burgers
35559, Sandwiche
35560,Mexican
35560, New Mexican
35560, Comfort Foo
35561,Pizza
35561, Italian
35561, Sandwic
35562,Mediterranean
35562, Greek
35562, Vegetaria
35563,Latin American
35563, New Mexica
35564,American
35564, Sandwich
35564, Fast Food
35564, Kids Friendl
35565,Mexican
35565, Latin American
35565, New Mexica
35566,Alcohol
35566, Liquor Stores
35566, Drink
35567,Breakfast and Brunch
35567, American
35567, Sandwiche
35568,Ice Cream &amp; Frozen Yogurt
35568, Dessert
35569,Ice Cream + Frozen Yogurt
35569, Dessert
35570,Ice Cream &amp; Frozen Yogurt
35570, Dessert
35571,American
35571, Comfort Food
35571, Fried Chicken
35571, Family Meals
35571, Sandwich
35571, Family Friendl
35572,American
35572, Steak
35572, Italian
35572, Healthy
35572, Dessert
35573,Desserts
35573, Ice Cream + Frozen Yogur
35574,American
35574, Fast Food
35574, Wings
35574, Chicke
35575,esser
35576,Salad / Sandwiches
35576, Sandwich
35576, Salads
35576, Health
35577,Latin American
35577, Mexican
35577, Seafoo
35578,Mexican
35578, Latin American
35578, New Mexica
35579,Mexican
35579, Latin American
35579, New Mexica
35580,Mexican
35580, Latin American
35580, New Mexica
35581,Mexican
35581, Latin American
35581, New Mexica
35582,Mexican
35582, Noodles
35582, Tex Me
35583,Mexican
35583, Latin American
35583, New Mexica
35584,Mediterranean
35584, Greek
35584, Vegetarian
35584, Health
35585,Mediterranean
35585, Greek
35585, Vegetarian
35585, Health
35586,Mexican
35586, Latin American
35586, New Mexica
35587,Burgers
35587, Salads
35587, Sandwiche
35588,Mexican
35588, Latin American
35588, New Mexica
35589,Sandwich
35589, Family Meal
35590,Mexican
35590, Latin American
35590, New Mexican
35590, Chicke
35591,Mexican
35591, Latin American
35591, New Mexican
35591, Tamal
35592,Mexican
35592, Latin America
35593,American
35593, Deli
35593, Sandwic
35594,Mexican
35594, Latin American
35594, New Mexica
35595,American
35595, Fast Food
35595, Burger
35596,Japanese
35596, Sushi
35596, Family Friendl
35597,American
35597, Sandwiches
35597, Healthy
35597, Vegetaria

35598,ast Fo
35599,Comfort Food
35599, American
35599, Wing
35600,Desserts
35600, Vegetarian
35600, Coffee and Tea
35600, Health
35601,Comfort Food
35601, American
35601, Burger
35602,Mexican
35602, Tacos
35602, Soup
35602, New Mexican
35602, Latin American
35602, Breakfast and Brunch
35602, Chicken
35602, Steak
35602, Asado
35602, Burritos
35602, Tex Mex
35602, America
35603,Breakfast and Brunch
35603, Coffee and Te
35604,Breakfast and Brunch
35604, American
35604, Sandwiche
35605,Mexican
35605, Tex Mex
35605, Breakfast and Brunc
35606,Mexican
35606, Burritos
35606, Tacos
35606, Tex Mex
35606, Burritos
35606, Breakfast and Brunc
35607,Mexican
35607, Latin American
35607, New Mexican
35607, Taco

35608,Black-owned
35608, Mexican
35608, Breakfast and Brunc
35609,Breakfast and Brunch
35609, American
35609, Sandwiche
35610,Breakfast and Brunch
35610, American
35610, Sandwiche
35611,Coffee and Tea
35611, American
35611, Breakfast and Brunc
35612,Desserts
35612, Pastry
35612, Sandwich
35612, Coffee and Tea
35612, Breakfast and Brunc
35613,Burgers
35613, American
35613, Sandwiches
35613, Salads
35613, Steak
35613, Health
35614,Vegetarian
35614, Vegan
35614, Healthy
35614, Mexican
35614, Latin American
35614, Latin Fusio
35615,Breakfast and Brunch
35615, Burgers
35615, American
35615, Sandwic
35616,American
35616, Breakfast and Brunch
35616, Dessert
35617,Comfort Food
35617, Chicken
35617, Breakfast and Brunc
35618,Mexican
35618, Breakfast and Brunch
35618, Chicke
35619,Mexican
35619, Tex Mex
35619, Breakfast and Brunc
35620,Seafood
35620, American
35620, Souther
35621,Coffee and Tea
35621, American
35621, Breakfast and Brunc
35622,Breakfast and Brunch
35622, Salads
35622, Sandwiche
35623,Coffee and Tea
35623, American
35623, Breakfast and Brunc
35624,American
35624, Breakfast and Brunch
35624, Sandwic
35625,American
35625, Healthy
35625, Juice and Smoothie
35626,Breakfast and Brunch
35626, American
35626, Sandwiche
35627,Breakfast and Brunch
35627, American
35627, Sandwiche
35628,Mexican
35628, Latin American
35628, New Mexica
35629,Pizza
35629, American
35629, Italia
35630,Everyday Essentials
35630, Convenience
35630, Pharmacy
35630, Snack
35631,Coffee and Tea
35631, American
35631, Breakfast and Brunc
35632,Burgers
35632, Healthy
35632, Plant Base
35633,Coffee and Tea
35633, American
35633, Breakfast and Brunc
35634,Sandwiches
35634, American
35634, Health
35635,Burritos
35635, Fast Food
35635, Mexica
35636,iz
35637,American
35637, Breakfast and Brunch
35637, Coffee and Tea
35637, Diner
35637, Desserts
35637, Salads
35637, Steak
35637, Sandwich
35637, Family Meals
35637, Health
35638,Breakfast and Brunch
35638, American
35638, Sandwiche
35639,Pizza
35639, American
35639, Italia
35640,Pizza
35640, American
35640, Italia
35641,Pizza
35641, American
35641, Italia
35642,tali
35643,Mediterranean
35643, Greek
35643, Vegetarian
35643, Desserts
35643, Health
35644,Italian
35644, Pizza
35644, Salad
35645,American
35645, Italian
35645, Dessert
35646,Mexican
35646, Latin American
35646, New Mexica
35647,iz
35648,Italian
35648, Pasta
35648, Comfort Foo
35649,Pizza
35649, American
35649, Italia
35650,Indian
35650, Exclusive to Eat
35651,Pizza
35651, American
35651, Italia
35652,exic
35653,Pizza
35653, American
35653, Italia
35654,Pizza
35654, American
35654, Italia
35655,Pizza
35655, American
35655, Italia
35656,Pizza
35656, American
35656, Italia
35657,Italian
35657, Sandwiches
35657, Chicke
35658,Pizza
35658, American
35658, Italia
35659,Pizza
35659, American
35659, Italia
35660,Sandwich
35660, Salads
35660, Wing
35661,Pizza
35661, American
35661, Italia
35662,Burgers
35662, America
35663,Pizza
35663, American
35663, Italia
35664,Pizza
35664, American
35664, Italia
35665,Burgers
35665, American
35665, Sandwiche
35666,European
35666, Modern European
35666, Sandwiche
35667,Breakfast and Brunch
35667, Cafe
35667, Sandwic
35668,Pizza
35668, American
35668, Italia
35669,Mexican
35669, Seafoo
35670,European
35670, French
35670, Seafoo
35671,Seafood
35671, Mexican
35671, Latin American
35671, Burgers
35671, Taco
35672,Pizza
35672, Pasta
35672, Italia
35673,PIzza
35673, Wings
35673, Fast Foo
35674,American
35674, Fried Chicke
35675,editerrane
35676,Italian
35676, Pasta
35676, Salads
35676, Desserts
35676, Seafood
35676, Pizz
35677,American
35677, Pizz
35678,Mexican
35678, Latin American
35678, New Mexica
35679,Seafood
35679, Southern
35679, Traditional American
35679, American
35679, Comfort Foo
35680,Mexican
35680, Seafood
35680, Taco
35681,Breakfast and Brunch
35681, Salads
35681, Sandwich
35681, Desserts
35681, Health
35682,Latin American
35682, Desserts
35682, Seafood
35682, Chicken
35682, Steak
35682, Exclusive to Eat
35683,iz
35684,Pizza
35684, Pasta
35684, Salad
35685,Burgers
35685, American
35685, Sandwiches
35685, Family Meal
35686,American
35686, Burgers
35686, Soul Foo
35687,European
35687, Modern European
35687, Seafoo
35688,Middle Eastern
35688, Halal
35688, Mediterranea
35689,Burgers
35689, American
35689, Sandwiche
35690,Breakfast and Brunch
35690, Family Meals
35690, Sandwich
35690, Salads
35690, Pasta
35690, Caf
35691,Ice Cream + Frozen Yogurt
35691, Snacks
35691, Coffee and Te
35692,Snacks
35692, Mexican
35692, Comfort Foo
35693,Retail
35693, Gift Store
35693, Beauty Suppl
35694,Comfort Food
35694, American
35694, Wing
35695,Mexican
35695, New Mexican
35695, Burger
35696,Desserts
35696, Ice Cream + Frozen Yogur
35697,Mexican
35697, Tacos
35697, Burrito
35698,American
35698, Mexican
35698, Latin America
35699,Mexican
35699, Latin American
35699, New Mexica
35700,Asian
35700, Noodles
35700, Chicken
35700, Nepalese
35700, Street Foo
35701,American
35701, burger
35701, Fast Foo
35702,Burgers
35702, American
35702, Sandwic
35703,American
35703, Sandwiche
35704,Mexican
35704, Seafood
35704, Taco

35705,Burgers
35705, American
35705, Sandwiche
35706,ast Fo
35707,Burgers
35707, American
35707, Sandwiches
35707, Dessert
35708,Mexican
35708, Latin America
35709,Desserts
35709, Ice Cream + Frozen Yogurt
35709, Comfort Foo
35710,Bakery
35710, Desserts
35710, Snack
35711,Desserts
35711, America
35712,Mexican
35712, Seafoo
35713,exic
35714,Seafood
35714, Fried Chicken
35714, Wing
35715,Mexican
35715, Latin American
35715, New Mexica
35716,Pizza
35716, Past
35717,American
35717, Burgers
35717, Fast Foo
35718,Mexican
35718, Latin American
35718, New Mexica
35719,Mexican
35719, Breakfast and Brunch
35719, Snacks
35719, Family Meals
35719, Tacos
35719, Chicken
35719, Asado
35719, Fish &amp; Seafood
35719, Salad
35720,Mexican
35720, Latin American
35720, New Mexica
35721,Seafood
35721, American
35721, Southern
35721, Exclusive to Eat
35722,Korean
35722, Asian
35722, BBQ
35722, Family Meal
35723,Mexican
35723, Latin American
35723, New Mexica
35724,Mexican
35724, Salads
35724, Burrito
35725,Sandwich
35725, America
35726,pizza
35726, Salads
35726, Wing
35727,Mexican
35727, Latin American
35727, New Mexica
35728,American
35728, burger
35728, Sandwich
35728, Family Friendl
35729,Seafood
35729, Chicken
35729, Family Meals
35729, Fish and Chips
35729, America
35730,Black-owned
35730, Mexican
35730, Salads
35730, New Mexican
35730, Healthy
35730, Family Meal
35731,American
35731, Burgers
35731, Wing
35732,Bakery
35732, Comfort Food
35732, Desserts
35732, Pretzel
35732, Family Meal
35733,Burgers
35733, Sandwich
35733, American
35733, Fast Food
35733, burger
35733, Hot Dog
35733, American
35733, Sandwiche
35734,Mexican
35734, Dessert
35735,Mexican
35735, Latin American
35735, New Mexica
35736,Mexican
35736, Latin American
35736, New Mexican
35736, Seafood
35736, Steak
35736, Chicken
35736, Family Meals
35736, Family Friendl
35737,American
35737, Deli
35737, Sandwic
35738,Burgers
35738, Chicken
35738, Sandwic
35739,Convenience
35739, Everyday Essentials
35739, Snacks
35739, Home &amp; Personal Care
35739, Alcoho
35740,Mexican
35740, Latin American
35740, New Mexica
35741,Asian
35741, Chines
35742,Liquor Stores
35742, Alcohol
35742, Win
35743,Asian
35743, Chines
35744,Pizza
35744, Desserts
35744, Salads
35744, American
35744, Healthy
35744, Vegetarian Friendly
35744, Kids Friendly
35744, Family Friendl
35745,Asian
35745, Chines
35746,Tacos
35746, Mexican
35746, Burrito
35747,Mexican
35747, Latin American
35747, New Mexican
35747, Past
35748,Mexican
35748, Latin American
35748, New Mexica
35749,Burgers
35749, American
35749, Sandwiche
35750,Indian
35750, Pakistani
35750, Indian Curry
35750, Vegetarian
35750, Vega
35751,iz
35752,Spanish
35752, Comfort Foo
35753,Desserts
35753, Ice Cream + Frozen Yogurt
35753, Comfort Foo
35754,Italian
35754, Pasta
35754, Comfort Foo
35755,Sandwiches
35755, American
35755, Chees
35756,Sandwiches
35756, American
35756, Chees
35757,Desserts
35757, Snacks
35757, Comfort Foo
35758,Seafood
35758, American
35758, Comfort Foo
35759,Ice Cream &amp; Frozen Yogurt
35759, Comfort Food
35759, Dessert
35760,Mexican
35760, Hot Dog
35760, Comfort Foo

35761,Ice Cream &amp; Frozen Yogurt
35761, Comfort Food
35761, Dessert
35762,Comfort Food
35762, American
35762, Chicke
35763,Breakfast and Brunch
35763, American
35763, Sandwiche
35764,American
35764, Comfort Foo
35765,American
35765, burger
35765, Fast Foo
35766,Sandwiches
35766, American
35766, Health
35767,American
35767, Salads
35767, Fried Chicken
35767, Family Meals
35767, Health
35768,American
35768, Fast Food
35768, Burger
35769,Burritos
35769, Fast Food
35769, Mexica
35770,Mexican
35770, Desserts
35770, Fast Foo
35771,American
35771, Burgers
35771, Comfort Foo
35772,American
35772, Fast Food
35772, Family Meals
35772, Family Friendl
35773,American
35773, BBQ
35773, Southern
35773, Comfort Foo
35774,Fast Food
35774, Sandwich
35774, America
35775,American
35775, Fast Food
35775, wing
35776,Burgers
35776, American
35776, Sandwiche
35777,American
35777, Burgers
35777, Fast Foo
35778,Mexican
35778, Tex Mex
35778, Breakfast and Brunch
35778, Family Meal
35779,Asian
35779, Chinese
35779, Family Meals
35779, Group Friendl
35780,Ice Cream + Frozen Yogurt
35780, Burgers
35780, Chicken
35780, America
35781,iddle Easte
35782,American
35782, Fast Food
35782, Burger
35783,American
35783, Breakfast and Brunch
35783, burger
35783, Comfort Food
35783, Dinner
35783, Omelette
35783, salad
35783, Traditional American
35783, Family Meals
35783, Family Friendl
35784,Burgers
35784, American
35784, Sandwiche
35785,Comfort Food
35785, American
35785, Burger
35786,Mexican
35786, Latin American
35786, New Mexican
35786, Tacos
35786, Burgers
35786, Tex Mex
35786, Hot Dog
35786, Comfort Foo
35787,Burgers
35787, American
35787, Sandwiche
35788,Mediterranean
35788, Greek
35788, Salad
35789,Mexican
35789, Tex Mex
35789, Salads
35789, Health
35790,American
35790, Burgers
35790, Wing
35791,Mexican
35791, Latin American
35791, New Mexica
35792,Burgers
35792, American
35792, Sandwiche
35793,Mexican
35793, Latin American
35793, New Mexica
35794,Burgers
35794, Pizz
35795,Burgers
35795, American
35795, Sandwiche
35796,Comfort Food
35796, American
35796, Chicke
35797,Mexican
35797, Latin American
35797, New Mexica
35798,Burgers
35798, American
35798, Sandwiche
35799,American
35799, Burger
35800,Wings
35800, American
35800, Fast Food
35800, Family Meals
35800, Burger
35801,Mexican
35801, Fast Food
35801, Frui
35802,Seafood
35802, American
35802, Southern
35802, Healthy
35802, Desserts
35802, Alcoho
35803,Italian
35803, Pasta
35803, Comfort Foo
35804,American
35804, Burgers
35804, Chicke
35805,Healthy
35805, Mexica
35806,Wings
35806, Chicken
35806, America
35807,Mexican
35807, Latin American
35807, New Mexica
35808,Mexican
35808, Latin American
35808, New Mexican
35808, Family Meal
35809,Mexican
35809, Spanish
35809, Latin American
35809, Exclusive to Eat
35810,exic
35811,Wings
35811, American
35811, Fast Foo
35812,meric
35813,Tacos
35813, Fast Foo
35814,American
35814, Burgers
35814, Comfort Food
35814, Vegetarian Friendly
35814, Fast Foo
35815,Mexican
35815, Latin American
35815, New Mexica
35816,Pizza
35816, American
35816, Italia
35817,Burgers
35817, American
35817, Sandwiche
35818,Mediterranean
35818, Greek
35818, Vegetaria
35819,Mediterranean
35819, Greek
35819, Family Friendl
35820,Convenience
35820, Everyday Essentials
35820, Snacks
35820, Home &amp; Personal Care
35820, Alcoho
35821,Mexican
35821, Latin American
35821, Taco
35822,Mediterranean
35822, Soup
35822, Salads
35822, Keba
35823,Latin American
35823, Mexican
35823, Vegetarian
35823, Health
35824,American
35824, Comfort Food
35824, Seafoo
35825,Pizza
35825, Italian
35825, American
35825, Chicken
35825, BB
35826,Ice Cream + Frozen Yogurt
35826, Burgers
35826, Chicken
35826, America
35827,Pizza
35827, Wings
35827, Desserts
35827, Sandwiche
35828,Indian
35828, Pakistani
35828, Vegetarian
35828, Halal
35828, Chicke
35829,Fast Food
35829, Sandwich
35829, America
35830,Fast Food
35830, Family Meal
35831,American
35831, Chicken Strips
35831, Wings
35831, Chicke
35832,Mexican
35832, Tex Mex
35832, Breakfast and Brunch
35832, Family Meal
35833,Desserts
35833, Ice Cream + Frozen Yogurt
35833, Comfort Foo
35834,Ice Cream + Frozen Yogurt
35834, Dessert
35835,Bakery
35835, Breakfast and Brunch
35835, Cafe
35835, Coffee &amp; Te
35836,Burgers
35836, Sandwich
35836, American
35836, Fast Food
35836, burger
35836, Hot Dog
35836, American
35836, Sandwiche
35837,Burritos
35837, Fast Food
35837, Mexica
35838,Ice Cream + Frozen Yogurt
35838, Burgers
35838, Chicken
35838, America
35839,American
35839, Sandwic
35840,amily Mea
35841,Sandwiches
35841, Salad
35842,Mexican
35842, New Mexican
35842, Comfort Foo
35843,Mexican
35843, Latin American
35843, New Mexica
35844,Italian
35844, Pasta
35844, Salad
35845,Fast Food
35845, Sandwich
35845, America
35846,Burritos
35846, Fast Food
35846, Mexica
35847,American
35847, Fast Food
35847, wings
35847, Family Meals
35847, Family Friendl
35848,Fast Food
35848, Family Meal
35849,wings
35849, American
35849, Chicken
35849, Family Friendl
35850,American
35850, Chicken
35850, Comfort Foo
35851,American
35851, Fried Chicken
35851, Family Meals
35851, Southern
35851, Sandwich
35851, Fast Foo
35852,American
35852, Sandwiches
35852, Burger
35853,Indian Curry
35853, Indian
35853, Pakistani
35853, Healthy
35853, Vega
35854,Burgers
35854, American
35854, Sandwiche
35855,Desserts
35855, Ice Cream + Frozen Yogurt
35855, Comfort Foo
35856,Tacos
35856, Mexica
35857,American
35857, Desserts
35857, Drink
35858,Mexican
35858, Latin American
35858, New Mexica
35859,andwi
35860,andwi
35861,Seafood
35861, American
35861, Family Meal
35862,American
35862, burger
35862, Fast Food
35862, Family Meal
35863,American
35863, burger
35863, Fast Foo
35864,Asian
35864, Chinese
35864, Family Meals
35864, Group Friendl
35865,American
35865, Breakfast and Brunch
35865, Coffee and Tea
35865, Dinner
35865, Desserts
35865, Salads
35865, Steak
35865, Sandwich
35865, Family Meals
35865, Health
35866,Bakery
35866, Breakfast and Brunch
35866, Cafe
35866, Coffee &amp; Te
35867,Breakfast &amp; Brunch
35867, Donut
35868,American
35868, BBQ
